PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,UNIT,QUANTITY LEFT,BASE PRICE LIST
FLUCOR NIGHT INNOVATIVE LIQUID GEL (HOVID),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BK04008,30/09/2025,ml,0,54.00
FLUCOR DAY GELS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CA10004-6,31/08/2025,Capsules,0,49.00
ZENTEL ALBENDAZOLE 100MG/5ML SUSP 10ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZNT009IUY,31/05/2025,Bottle,0,34.00
LADYCARE SOLUTION,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LCD0098Y,22/05/2023,ml,0,45.00
TYLENOL RAPID RELEASE GEL 24'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TYL000O876,26/05/2023,Tube,0,54.00
CREPE BANDAGE 3'',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CBG00098U,31/05/2026,pc,3,10.00
CREPE BANDAGE 8'',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CBG908IU,18/05/2024,pc,0,18.00
6'' crepe bandage,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CBG0098U,31/05/2026,Piece,2,14.00
MINADEX MULTIVITAMIN LIQUID 300ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,mnd0098iy,31/05/2023,Bottle,0,44.00
CRESTOR TAB 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,crz0098o,31/08/2023,Strip,0,1.00
AMOKSIKLAV TAB 625MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,amk009uyt,31/12/2026,gram,3,88.00
Metrolex F,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MTF0098U,30/04/2027,gram,6,32.00
DALACIN C 300MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DLC00987T,30/11/2026,Strip,16,10.50
CHEWETT VIT C EFFERV,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VC00OOOY,31/03/2022,Tube,0,30.00
IMMODIUM CAPS 6'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KMM09887Y,31/01/2024,Milligram,0,60.00
KIDIVITE MULTIVITAMIN TONIC (ERNEST CHEMIST) 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KDV00987,31/08/2027,ml,6,30.50
KIDICARE MULTIVITAMIN SYR 200ML ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIDIVOOOU,03/01/2024,Bottle,0,23.00
PERFECTIL ORIGINAL TAB 30'S VITABIOTIC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PFT0098Y,31/07/2025,Tablet,0,166.80
WELLMAN ORIGINAL  30 TABLETS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WMO0098Y,30/04/2027,,1,212.00
WELLWOMAN ORIGINAL CAPS 30' (D/O),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WWO009U,31/12/2026,Pack,2,223.00
LIVING BITTERS MIX,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LVG0098P,31/05/2025,ml,0,45.00
ALAFIA BITTERS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ALF0098U,31/05/2023,ml,0,12.00
AGBEVE TONIC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AGBV000987,31/05/2025,ml,0,38.00
AGBEVE FEVER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AGV00098U,15/05/2023,ml,0,15.00
ADOM KOO MIXTURE 330ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ADK000987Y,25/12/2026,ml,0,16.30
KINGDOM GINSENG POWER CAPSULES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KNG0098O,15/05/2023,gram,0,27.00
MASADA MIXTURE 350ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MASD00987,31/05/2023,ml,0,12.00
LIVING BITTERS CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LVB000987,31/05/2026,gram,0,53.00
TINATETT VENECARE 750ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TNT0098G,31/05/2027,ml,4,51.00
NORMAL SALINE 0.9% 500ML STERIFLOW,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NS00987Y,31/05/2023,Bottle,0,10.00
NORMAL SALINE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NVC0098,30/04/2027,Bottle,3,12.60
LAV-CV AMOXICLAV SUSP 228.5MG/5ML/70ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LVC00098I,31/05/2023,Pack,0,15.00
METRO-Z TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MT0098Y,31/05/2023,ml,0,14.00
Fluconazole Capsule (Milpharm) 150mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FLC0098Y,31/05/2023,gram,0,25.00
AQUEOUS CREAM BP 500G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AQ90887Y,31/05/2023,pc,0,19.00
CORVITE VITC EFF 1000MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CRVIT99087Y,31/05/2024,pc,0,30.00
NESTER MOUTH WASH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NR00987,31/05/2023,pc,0,17.00
CALPOL INFANT SUSP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DRIIZ000987,28/02/2026,Bottle,0,118.80
VITABIOTICS WELLBABY 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DRZ000987,31/05/2025,ml,0,195.00
NODIUM CAPSULES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NR0098,14/05/2025,Capsule,1,3.60
IMMUNACE ORIGINAL TABS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IMM00098Y,31/05/2024,pc,0,240.00
WELLWOMAN TAB 50+ (UK),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WEF2003PA,31/08/2026,,2,185.00
DUROL TONIC 300ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DR00987,31/05/2025,ml,0,36.00
DICLONOVA SUPP 100MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DCNL00987,10/05/2023,Suppository,0,3.00
DICLOWAL SUPP 100MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DCLO00987,10/05/2023,Suppository,0,3.00
LISINOVA 20MG PACK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LSN00987,10/05/2023,pc,0,12.00
LISINOVA 5MG 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LSN00976,31/05/2023,Tablet,0,7.00
KIDICS SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KDC00987,31/05/2023,ml,0,15.00
NOVAMETHER FORTE TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NVOO0987,10/05/2023,pc,0,10.00
DEEEP HEAT RUB 100G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DKH000987,31/05/2023,Tube,2,38.00
EXPORT DEEP HEAT  SPRAY 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DKHT0098,28/02/2026,Bottle,0,155.00
DEEP HEAT  RUB 35G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DKH00098,30/06/2025,Container,0,50.00
DEEP FREEZE GEL 35G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DHY0098,31/05/2026,gram,0,89.00
DANEGAN,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DNG0098G,31/10/2022,Bottle,0,3.00
NAKLOFEN DUO 75MG CAP 20'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NK00987,31/03/2026,Tablet,2,4.80
TRES ORIX FORTE SYR 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,trew000997,31/07/2026,ml,4,36.50
TRES ORIX FORTE SYR 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TR-009897,30/09/2027,ml,4,64.00
PONSTAN CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PN000987R,30/04/2025,Tab,45,2.70
DUROL ADULT 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DR00098,31/05/2023,,9,10.00
ZINNAT CEFUROXIME 250MG TAB 10'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZN00987,31/08/2025,Tablet,2,162.00
LYNUX OINTMENT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LNY00987,31/10/2025,Tube,0,54.00
WELLMAN CAPS 30' (UK),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WM0009KH,31/05/2023,Pack,0,106.00
Para-denk supp. 125mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,pars000987,31/05/2026,pc,0,6.00
AMLODIPINE BESILATE 10MG TABS 28',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AML00098T,30/11/2023,,0,25.00
FLUXACIN FLUCLOXACILIN 125MG/5ML SUSP 100ML ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FL9985RE,31/05/2025,Bottle,0,19.80
Cetirizine Syrup (Cetrizan),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0309W,31/05/2026,ml,1,19.80
NECLOBET-3 CREAM 30G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NCBL0098,08/10/2023,gram,0,8.00
CLODIFEN SUPP 100MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CLB000987D,26/05/2023,pc,0,3.00
Methylated Spirit 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MTS98777U,31/05/2025,ml,0,15.30
CETRIZAN TAB 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CTR00987,30/11/2025,Tablet,0,14.00
FLOTAC 75MG CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FL00009876,31/05/2027,Strip,40,10.00
FUROSEMIDE IV 20MG/2ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FR0097,30/04/2027,gram,0,6.00
PROWOMAN CAPS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PRW00987,25/04/2023,gram,0,60.00
MILK OF MAGNESIA PHILIPS 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MG0997GT,30/04/2025,ml,0,56.00
LUEX FLUREST COLD AND FLU TABLETS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,fl0009897rd,30/11/2026,,2,48.50
PEPTO BISMOL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,019117l951,31/12/2025,Bottle,1,90.00
MAALOX PLUS SUSP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MPL00098,31/01/2026,ml,0,150.00
Ventolin Inhaler,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VH00098,31/08/2026,pc,2,77.40
VERMOX SUSPENSION 30ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KBB2100,28/02/2027,Bottle,4,56.80
MYCOLEX MICONAZOLE 2% CREAM 20G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MY000987,28/02/2026,Tube,4,34.00
ROCEPHINE CEFTRIAXONE 1GM INJ 1'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B0588B01,20/04/2023,vial,0,84.00
NEXIUM TAB 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RM228,28/02/2025,sachet,12,16.90
EFPAC TABLETS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A2V302,31/01/2027,Strip,53,3.20
BIOFERON CAPS/NEOFERON,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D000686,31/12/2023,ml,0,54.00
FEROGLOBIN CAPS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FW2035P36P,31/07/2027,Pack,3,131.00
DICLO-DENK TAB 50MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DC55554098,19/04/2023,Strip,0,1.80
SALO COLD TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SAL000987,30/04/2027,pc,16,3.00
PERMANET (ONE&HALF  SIZE) PCS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12347,30/04/2023,sachet,0,34.00
PERMANET (KING SIZE) PCS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12349,30/04/2023,sachet,0,60.00
PERMANET (QUEEN SIZE) PCS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12348,30/04/2023,sachet,0,54.00
INFA V CLOTRIMAZOLE VAGINAL PESS 6'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IVG1-02,30/09/2026,Tablet,8,54.00
MAXIDEX EYE DROPS 5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MX00036698754,31/10/2023,ml,0,21.00
NAPHCON A EYE DROPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,na00098,29/01/2023,ml,0,22.00
Tobrex Eye Drop 0.3g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TB009876,10/04/2021,gram,6,32.00
EXFORGE 10/160MG 28'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EX00987,30/06/2027,Strip,1,235.00
TEETHING MIXTURE BELLS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,tmb000987,30/04/2026,ml,2,74.00
EROTICA/BARE BACK/KING SIZE CONDOM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,opt00098,29/05/2022,sachet,0,10.00
HEPTOPEP SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HPT00098,30/04/2022,ml,0,55.00
CATAFLAM DICLOFENAC POTASSIUM 50MG TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CT00098,09/04/2023,Tablet,0,2.80
Lucozade can 330ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LC00098,30/04/2026,pc,2,19.50
ROX ENERGY DRINK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BY000000987,28/02/2023,ml,0,8.00
CIPROFLOXACIN 0.3% (EPICIPRIN),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPSM00987,07/04/2023,vial,0,63.00
GYNO DAKTARIN MICONAZOLE 400MG PESS 3'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,gy0009,05/04/2021,Tablet,0,92.00
DUROMINE 30MG CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A8450,31/10/2022,gram,0,15.00
SAMALIN JUNIOR COUGH SYRUP 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,sm00097,30/09/2026,ml,5,17.00
GLOVES S/S PAIR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JH00098,02/04/2023,gram,0,2.00
GLOVES B/S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,02/04/2023,gram,0,100.00
Disposable Gloves 1 Pair,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,30/04/2027,pc,196,2.00
GLOVES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,02/04/2021,Box,0,100.00
HOT WATER BOTTLE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HTWAR0009,01/04/2023,gram,0,45.00
ZINC OXIDE PLASTER ADHESIVE 2INC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ST0009,30/04/2027,Piece,12,22.00
LISINOPRIL 5MG EXETER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LSN009983,28/02/2023,pc,0,12.00
JOY OINTMENT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JY0009898,30/04/2026,Tube,4,11.00
ABONIKI BALM 25G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AB54443,31/12/2026,Container,10,11.00
BONNISAN (HIMALAYA) 120ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BN111190876,30/04/2026,ml,2,60.00
GENTAMYCIN 0.3% EYE/EAR DROPS 10ML GENDA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20312G,30/04/2025,Bottle,0,6.00
AMOXICILLIN / CLAVULANIC ACID (AUGMENTIN) 228MG SUSP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AG09887,31/03/2027,ml,4,126.00
SOLUBLE ASPIRIN BLISTER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AS2011501,30/11/2026,Pack,3,29.80
GIVING SET,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GS94125,01/04/2023,Piece,0,2.50
5ML SYRINGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SY200098,01/04/2024,-,0,1.00
ANDREWS LIVERSALT 50'S GSK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AND00098,01/04/2024,sachet,0,1.20
ACTIFED COMP.LINCTUS/WET/DRY COUGH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ACT000098,30/09/2024,ml,0,50.00
Hemoglobin test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HB0009,29/09/2025,-,0,45.00
NIFE - DENK 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SC0009,26/03/2023,Strip,200,0.50
AMOXICILLIN / CLAVULANIC ACID (AUGMENTIN) 625MG TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AUG000009,30/09/2027,gram,3,241.00
MALARIA ANTIGEN TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ML000975,31/03/2027,-,22,15.00
ZANZA VITAMIN E 400IU 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZN0000987,28/02/2027,pc,0,80.00
VITAMIN E 400IU  (HEALTHLIFE),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VIE0009,30/04/2022,Milligram,0,40.00
SEVEN SEAS JOINTCARE SUPPLEX 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SST000987,25/01/2024,pc,0,160.00
ATACAND PLUS TAB 16/12.5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATC8880,31/03/2025,Tab,0,510.00
ATACAND CANDESARTAN  PLUS 16/12.5MG TAB 28'S AZ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATNY0009,25/03/2023,Tablet,0,7.90
ATACAND 8MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATB00009,31/03/2024,Tab,28,16.00
ATACAND 16MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AT000096,31/01/2024,Tab,0,17.00
ACNELYSE RETINON CREAM 0.1% 20G ABDILBRAHIM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RET00087,24/05/2023,Tube,0,25.00
TADOL TRAMADOL 50MG CAP 20'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TRA0000009,24/03/2027,Tablet,31,6.50
PARACOD TABS PR STRIPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PAC00097,31/03/2025,Tab,3,8.10
Cipromax 500mg tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPM00005,23/03/2023,Tablet,0,10.00
FENAMOL TABLET 500/400MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FN0009,31/05/2024,Tablet,0,4.00
G. V .PAINT TNCTURE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GV00098,31/03/2023,ml,0,4.00
Methylated Spirit ECL 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MS000987,31/03/2025,ml,1,20.00
VOLTIC WATER B/S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VW000000P,28/02/2023,ml,0,4.50
OPTILUBE JELLY 42G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPT000998,31/03/2024,Tube,0,18.00
WHITFIELDS OINTMENT 40G DANNEX,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20111Q1,28/09/2026,Tube,2,16.20
VIAGRA 100MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B458109,31/03/2027,Tab,3,253.00
TEEDAR SYRUP 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TD222,31/10/2026,ml,9,20.00
FLUCONAZOLE 150MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AA64922,30/06/2025,Tab,0,43.00
DORETA TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D87923,31/05/2027,Tab,113,6.50
NORVASC TAB 5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00014138,30/04/2021,Strip,0,6.30
ATORVASTATIN 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,15688,31/03/2026,Strip,3,72.90
GLUCOPHAGE 500MG TABS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,E201338,31/05/2025,Strip,0,65.00
DIABETMINE 1000MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BJ12570,30/11/2021,Strip,0,0.50
UNIDUS CONDOM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OD003,31/03/2023,sachet,0,20.00
BARE BACK CONDOMS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1902122316,31/01/2027,sachet,4,22.00
BUMPER CONDOMS TROGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,14942-01,28/02/2022,sachet,0,3.00
SILDENAFIL 50MG TAB UK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,108806,31/05/2023,sachet,0,30.00
EPILIM TABS 200MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,8R013,31/03/2025,Strip,0,1.00
DIAZEPAM 5MG PR/STRIP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A11538,31/10/2023,Strip,0,2.00
AMOXYCILLIN SUSP.,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AS205,30/09/2027,ml,2,10.50
MIST MAG. TRISILICATE 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Jknmmt008,31/12/2026,Bottle,7,7.00
DEMACOT TRIPLE ACTION 0.1% CREAM 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,9085,31/03/2027,Tube,5,42.00
OPTILUBE JELLY 82G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,230919,28/02/2025,Tube,0,53.00
OPTILUBE 113G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,191218,31/12/2023,Tube,0,45.00
Feldene,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B453105,31/08/2024,Capsule,0,6.00
ARSUMOD PEDIATRIC COMBI PACK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CO6012G,30/04/2022,sachet,0,18.00
NIGHT NURSE LIQUID,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0080230,28/11/2024,Bottle,0,156.00
ALUMINUM HYDROXIDE 500 MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Y02918,31/01/2022,Tablet,0,1.00
TCP LIQUID ANTICEPTIC 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CH282,30/11/2025,Bottle,0,124.20
INOXIME 200MG TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AG11003,31/05/2022,Box,0,20.00
BELLS CHILDREN COUGH SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,237Y1,31/01/2026,Bottle,1,50.00
MYCOLEX MICONAZOLE 2% POWDER 50G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,R013K802,31/10/2024,Piece,0,30.00
NUROFEN SYRUP ORANGE 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0990D1,28/02/2025,Bottle,0,78.00
RHIZINE(HAYZINE) TAB 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A2Q222363988,30/01/2022,Strip,0,2.00
ADVAXIME 500MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,T0000254JKIO,27/02/2023,Box,0,70.00
ADVAXIME 250MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RH292MKOIYT,27/02/2023,mg,0,40.00
ALPHA GARLIC CAPSULES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IU002KMKKOI,28/02/2025,Box,1,67.50
VITAMIN C SYRUP(BEL),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RF558MKITR,27/02/2024,Box,0,10.00
NERVE AND BONE LINIMENT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000JNHGF,27/03/2023,ml,0,17.00
BORGES OLIVE OIL M/S 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000TREW,27/02/2025,Bottle,0,68.00
AMLODIPINE 5MG TABLET 28'S TEVA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,852741YT,30/11/2026,Tablet,12,15.40
RIKER ON 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000TYREW,29/02/2024,Tablet,0,8.00
ARTRIFAN 20/120 DISPERSIBLE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000963LKJ,29/04/2022,Piece,0,10.00
Artrifan 20/120mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,000ppllkk,29/01/2023,Box,0,18.00
CALAMINE OINTMENT 60G DANNEX,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00000errtyu,25/07/2023,Tube,0,18.00
Daraprim Tablet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000nmhyt,26/02/2023,Tablet,0,10.00
NOSE MASK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,003344y,27/02/2022,pc,0,2.00
NOVACOLD TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12345,29/02/2024,Strip,0,4.00
AMICLOX 500MG CAPS 100'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0403V,01/03/2023,pc,0,0.50
ARIA RAPID TEST KIT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,F0516Q2D00,24/05/2024,sachet,23,35.00
PLASTER(ROLLED)4INCH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,24/02/2024,Roll,0,14.00
PLASTER(ROLLED)2INCH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,24/02/2024,Roll,0,12.00
PLASTER STRIPS DIS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,01082018,02/12/2024,Strip,82,0.80
AMLO-DENK 5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,24853,01/05/2022,Milligram,0,1.30
AMLO-DENK 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,2020008,19/08/2023,Milligram,0,75.00
AMOXYCILLIN CAPS 250MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402W,01/02/2023,sachet,0,8.00
WELLMAN DRINK 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,moik22200kl,28/02/2025,ml,0,30.00
WELCH'S FRUIT DRINK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,987712lkj,27/02/2022,ml,0,8.00
DARAPRIM TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00002548,23/06/2023,Tab,0,12.00
PR ZINC PEDIATRIC 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XCV000009,28/02/2023,Strip,0,2.00
PR ZINC 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XSAZ000005,29/01/2023,pc,0,1.00
EXFORGE HCT 5/160/12.5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XZS43789M,27/02/2027,Strip,6,106.00
ZYMAX AZITHROMYCIN 500MG TAB 3'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,02541lko,30/11/2027,Tablet,13,32.00
