PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,QUANTITY LEFT,BASE PRICE LIST,QTY,Days Left,Reorder Date
adult dry cough syrup (luex) 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLLKKJDRZ000987,2025-05-31,0,45.0,1.0,0.0,2025-03-27 17:34:40.971915
kofof adult cough syrup 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKLLKKJDRZ000987,2024-01-31,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
kofof family syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLLKKJDRZ000987,2024-01-31,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
zanza garlic caps 60's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHLLKKJDRZ000987,2024-11-30,0,10.0,1.0,0.0,2025-03-27 17:34:40.971915
ecl vitamin b complex,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKLLKKJDRZ000987,2027-01-31,53,1.0,2.6321243523316062,20.135826771653544,2025-04-11 20:50:16.404986
omizec caps 20mg 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PPOLLKKJDRZ000987,2024-01-31,0,29.0,1.0,0.0,2025-03-27 17:34:40.971915
uprone 20mg caps 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IPLLKKJDRZ000987,2024-07-31,0,15.0,1.0,0.0,2025-03-27 17:34:40.971915
ompra 20mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPLLKKJDRZ000987,2024-01-31,0,10.0,1.0,0.0,2025-03-27 17:34:40.971915
es-vcd 40mg esomeprazole tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNLLKKJDRZ000987,2024-01-31,0,27.0,1.0,0.0,2025-03-27 17:34:40.971915
diphex antitussive,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PPLLKKJDRZ000987,2023-01-31,0,10.0,1.25,0.0,2025-03-27 17:34:40.971915
azithromycin 500mg  milpharm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MMKLLKKJDRZ000987,2024-01-31,0,30.0,1.0625,0.0,2025-03-27 17:34:40.971915
abidec omega 3 multivite syr 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKJDRZ000987,2024-12-31,0,155.0,1.0,0.0,2025-03-27 17:34:40.971915
enacef cefuroxime 250mg tab 10's ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKJDRZ000987,2026-02-28,9,48.7,1.6842105263157894,5.34375,2025-03-28 01:49:40.971915
axacef 500mg 10's (sanofi),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LKKJDRZ000987,2023-12-30,0,134.0,1.25,0.0,2025-03-27 17:34:40.971915
axacef 250mg (sanofi),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NKKJDRZ000987,2023-12-31,0,59.0,1.1428571428571428,0.0,2025-03-27 17:34:40.971915
brufen denk tabs 200mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKKKJDRZ000987,2023-12-30,0,45.0,1.0,0.0,2025-03-27 17:34:40.971915
paracetamol exeter 30's tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PPKKJDRZ000987,2026-12-31,3,5.0,2.693110647181628,1.1139534883720932,2025-03-27 17:34:40.971915
clotrimazole vaginal tablets usp (vaginax-100),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKKKJDRZ000987,2026-12-31,0,8.0,1.0677966101694916,0.0,2025-03-27 17:34:40.971915
h'aid vit c eff.1000mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHKKJDRZ000987,2023-12-30,0,42.0,1.0833333333333333,0.0,2025-03-27 17:34:40.971915
wellwoman 70+,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKKKJDRZ000987,2026-12-31,2,158.0,1.0,2.0,2025-03-27 17:34:40.971915
brufen 200mg loose mark memmers,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MMKKJDRZ000987,2023-12-30,0,0.3,20.833333333333332,0.0,2025-03-27 17:34:40.971915
collagen jointace 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BGKKJDRZ000987,2023-12-31,0,126.0,2.0,0.0,2025-03-27 17:34:40.971915
drez-v gel 30g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKKKJDRZ000987,2023-12-31,0,23.0,1.2,0.0,2025-03-27 17:34:40.971915
actifed cold tab 12's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIKKJDRZ000987,2024-12-29,0,8.0,11.214285714285714,0.0,2025-03-27 17:34:40.971915
one a day gummies supplement-women,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ONGGHHSJSEB,2023-12-31,0,200.0,1.0,0.0,2025-03-27 17:34:40.971915
one a day gummies supplement-men,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJKKDIDDNN0,2023-12-31,1,350.0,1.0,1.0,2025-03-27 17:34:40.971915
cranberry dietary supplement,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GGHHSJSEB,2023-12-31,0,200.0,1.0,0.0,2025-03-27 17:34:40.971915
ascoron caps 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHJKKJDRZ000987,2024-12-31,0,2.5,2.0,0.0,2025-03-27 17:34:40.971915
novamol 1g supp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHGVKKJDRZ000987,2023-12-31,0,3.2,8.75,0.0,2025-03-27 17:34:40.971915
losartan 100mg tab teva 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKJDRZ000987,2025-12-31,1,59.0,1.0909090909090908,0.9166666666666667,2025-03-27 17:34:40.971915
bendrofluazide 5mg tablet teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNKKJDRZ000987,2024-12-31,3,43.0,1.0,3.0,2025-03-27 17:34:40.971915
domadol caps 50mg pack,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHKKJDRZ000987,2023-12-31,0,15.0,1.0,0.0,2025-03-27 17:34:40.971915
entralyn baby cough syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,YHKKJDRZ000987,2024-12-31,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
kofof baby cough syrup (entrance) 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KFFDRZ000987,2023-12-31,0,8.0,1.25,0.0,2025-03-27 17:34:40.971915
gypron plus syrup 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJKKJDRZ000987,2023-12-31,0,14.0,1.1428571428571428,0.0,2025-03-27 17:34:40.971915
apextite f syrup 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,APKKJDRZ000987,2023-12-31,0,13.0,1.0,0.0,2025-03-27 17:34:40.971915
zincovit- c chewable,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZZCKKJDRZ000987,2024-12-31,0,80.0,1.0,0.0,2025-03-27 17:34:40.971915
deep heat rub 100g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHTBNHDRZ000987,2026-12-31,0,77.0,1.0,0.0,2025-03-27 17:34:40.971915
exoclav susp 457mg/5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIHHHF9,2023-02-28,0,30.0,1.1,0.0,2025-03-27 17:34:40.971915
cefuroxime  axetile tab 125mg (amurox) suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIKKJDRZ000987,2023-11-30,0,30.0,1.0909090909090908,0.0,2025-03-27 17:34:40.971915
novacef ds 125 susp 50ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKMKKJDRZ000987,2023-11-30,0,14.0,1.25,0.0,2025-03-27 17:34:40.971915
amitriptyline 25mg strides,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLOKKJDRZ000987,2027-11-30,1,28.0,1.1764705882352942,0.85,2025-03-27 17:34:40.971915
kamaclox mouthwash 300ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJ998UTYG,2025-11-30,0,20.0,1.1395348837209303,0.0,2025-03-27 17:34:40.971915
hydrogen peroxide soln 200ml care,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIHKKJDRZ000987,2025-04-30,0,18.0,1.1538461538461537,0.0,2025-03-27 17:34:40.971915
dettol antiseptic 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKKJDRZ000987,2025-02-28,2,50.4,1.0,2.0,2025-03-27 17:34:40.971915
dettol antiseptic 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKHGL000987,2023-11-30,0,39.0,1.0,0.0,2025-03-27 17:34:40.971915
canesten thrush pessary 500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJKKKJDRZ000987,2023-11-30,0,120.0,1.1111111111111112,0.0,2025-03-27 17:34:40.971915
funbact-a tripple action,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJKKJDRZ000987,2027-11-30,20,17.5,1.2818181818181817,15.602836879432624,2025-04-07 08:02:46.078298
doxycycline 100mg (uk) /strip,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DDKKJDRZ000987,2026-11-30,0,30.5,3.8275862068965516,0.0,2025-03-27 17:34:40.971915
gaviscon double action susp 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJHKKJDRZ000987,2026-11-30,0,129.0,1.1428571428571428,0.0,2025-03-27 17:34:40.971915
gaviscon original 150ml syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIKKJDRZ000987,2023-11-30,0,46.0,1.0,0.0,2025-03-27 17:34:40.971915
cortisone hydrocortione  1% cream 30g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIOKKJDRZ000987,2025-11-30,0,33.0,1.0526315789473684,0.0,2025-03-27 17:34:40.971915
infacol  55ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIDRZ000987,2023-11-30,0,55.0,1.0,0.0,2025-03-27 17:34:40.971915
b-complex strong tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NBVKKJDRZ000987,2023-11-30,0,6.0,1.0,0.0,2025-03-27 17:34:40.971915
lemsip cold & flu sachets 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LMKKJDRZ000987,2024-11-23,0,5.0,2.5,0.0,2025-03-27 17:34:40.971915
atenolol 100mg tab 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKKJDRZ000987,2024-11-30,1,12.0,1.0,1.0,2025-03-27 17:34:40.971915
atenolol 100mg pac,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KLKKJDRZ000987,2027-11-30,4,49.0,1.0,4.0,2025-03-27 17:34:40.971915
clomid 50mg tabs (bruno),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LKKKKJDRZ000987,2025-03-30,1,166.0,1.0,1.0,2025-03-27 17:34:40.971915
blistering total care 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJKKJDRZ000987,2024-11-30,0,24.0,1.0,0.0,2025-03-27 17:34:40.971915
malar-2 forte ds tabs (8/480mg),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,2025-09-30,0,30.0,1.160919540229885,0.0,2025-03-27 17:34:40.971915
h/aid vitamin c effervescent 1000mg tab 20's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIYDRZ000987,2024-11-30,0,30.0,1.25,0.0,2025-03-27 17:34:40.971915
k-y jelly 82g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKKKOI987,2024-11-30,0,98.0,1.0,0.0,2025-03-27 17:34:40.971915
otrivin adults drop,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,2027-09-30,0,98.0,1.0,0.0,2025-03-27 17:34:40.971915
otrivine drops infants,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,2025-11-30,0,80.0,1.0,0.0,2025-03-27 17:34:40.971915
tetracycline hydrochloride 1%  (troge),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJYDRZ000987,2024-11-30,0,9.0,1.2941176470588236,0.0,2025-03-27 17:34:40.971915
neo-hycolex eye/ear drops 5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHGHDRZ000987,2027-02-28,4,48.0,1.0851063829787233,3.686274509803922,2025-03-27 17:34:40.971915
luex ciprolex eye/ear drops,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GGFDRZ000987,2026-12-31,10,32.0,1.0810810810810811,9.25,2025-03-31 23:34:40.971915
ciprolex oint. 5gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKHHHG,2025-11-30,0,15.0,1.1428571428571428,0.0,2025-03-27 17:34:40.971915
pepto bismol 120ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,piuSM00987,2023-11-30,0,35.0,1.0,0.0,2025-03-27 17:34:40.971915
comit-50  tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ghbiii98,2025-02-28,1,20.0,1.3714285714285714,0.7291666666666666,2025-03-27 17:34:40.971915
robitussin cough/chest congestion 118ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNHSM00987,2023-11-30,0,36.0,1.0,0.0,2025-03-27 17:34:40.971915
robitussin dry cough 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHHJ087,2023-11-30,0,36.0,1.0,0.0,2025-03-27 17:34:40.971915
robitussin chesty cough 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKOOI08,2023-11-30,0,36.0,1.0,0.0,2025-03-27 17:34:40.971915
tixylix baby syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VHGSM00987,2025-11-30,0,81.0,1.0,0.0,2025-03-27 17:34:40.971915
tixylix toddler syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TXDRZ000987,2024-11-30,0,99.9,1.0909090909090908,0.0,2025-03-27 17:34:40.971915
mucolex junior expectorant,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,okooh98h,2026-02-28,2,37.0,1.0,2.0,2025-03-27 17:34:40.971915
cetirizine tablet 10mg almus,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VGFTDRZ000987,2024-10-31,0,21.0,1.2222222222222223,0.0,2025-03-27 17:34:40.971915
combat-n triple action 30g (entrance),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHLLOP098CF,2022-10-31,0,10.0,1.0,0.0,2025-03-27 17:34:40.971915
cetapol tablet(paracetamol tablet 500mg),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,dcfgg8890,2026-10-31,2,5.5,5.573529411764706,0.35883905013192613,2025-03-27 17:34:40.971915
viscof-s expectorant,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,UI00987T,2026-10-31,7,49.6,1.0681818181818181,6.553191489361702,2025-03-29 06:51:16.716596
zanza vitamin b caps 200iu 60's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHG0009Z,2025-04-30,0,35.0,1.0,0.0,2025-03-27 17:34:40.971915
sabroso olive oil 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ISDCU002KMKKOI,2024-10-31,0,25.0,1.0,0.0,2025-03-27 17:34:40.971915
sabroso olive oil 100ml plastic,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJH9908,2024-10-31,0,16.0,1.0,0.0,2025-03-27 17:34:40.971915
benylin 4 flu tabs singles,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNHBNHDRZ000987,2024-10-31,0,131.0,1.0,0.0,2025-03-27 17:34:40.971915
acidom omeprazole 20mg caps (luex),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIADD90J,2024-10-31,0,19.0,1.5,0.0,2025-03-27 17:34:40.971915
nesterix forte syrup 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IMMKHU002KMKKOI,2023-10-31,0,13.0,1.0,0.0,2025-03-27 17:34:40.971915
zincovit multivitamin drop 15ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZCGL000987,2026-07-31,0,29.5,1.1818181818181819,0.0,2025-03-27 17:34:40.971915
neovita fortified capsules 30,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NFIU002KMKKOI,2025-10-31,1,90.0,1.0,1.0,2025-03-27 17:34:40.971915
flagyl 200mg/5ml susp 100ml sanofi,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHHV0009987,2025-03-31,0,75.6,1.0833333333333333,0.0,2025-03-27 17:34:40.971915
enacef cefuroxime 125mg/5ml susp 50ml ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJHH9990887,2026-10-31,0,40.0,1.2142857142857142,0.0,2025-03-27 17:34:40.971915
flagyl 200mg tab 100's sanofi,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MKH98880,2023-10-31,0,38.0,1.0,0.0,2025-03-27 17:34:40.971915
lonart 20/120 24g/60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JHH998876YT,2027-01-31,5,29.0,1.186046511627907,4.215686274509803,2025-03-27 17:34:40.971915
menthox cough syrup children's 60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BGH9990IY,2024-10-31,0,7.0,1.3333333333333333,0.0,2025-03-27 17:34:40.971915
luex children's dry cough syrup 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHYTDRZ000987,2027-10-31,2,40.5,1.0,2.0,2025-03-27 17:34:40.971915
stopkof child formula,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JH00098IY,2026-10-31,11,22.0,1.0217391304347827,10.76595744680851,2025-04-02 11:57:39.695319
azithromycin  susp 200mg (azitex),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHHH0098UYT,2023-10-31,0,42.0,1.0,0.0,2025-03-27 17:34:40.971915
abidec drops-uk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DF0009IUY,2027-10-31,2,163.0,1.0,2.0,2025-03-27 17:34:40.971915
feroglobin plus syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GBH0009876T,2026-10-31,5,196.0,1.0392156862745099,4.811320754716981,2025-03-27 17:34:40.971915
novamol 250 supp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SNVYM00987,2023-10-31,0,2.0,5.714285714285714,0.0,2025-03-27 17:34:40.971915
novamol 125 supp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NH000987Y,2023-09-29,0,1.5,6.75,0.0,2025-03-27 17:34:40.971915
b complex tablet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FBGH00098IYS,2023-09-30,0,0.4,3.3703703703703702,0.0,2025-03-27 17:34:40.971915
hayzine syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GT00098I,2023-09-30,0,6.0,1.1875,0.0,2025-03-27 17:34:40.971915
mdp-250 methyldopa tabs 250mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHOOO09I,2024-09-30,0,0.8,5.5,0.0,2025-03-27 17:34:40.971915
adalat 30mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ADLDRZ000987,2022-06-30,0,1.3,28.0,0.0,2025-03-27 17:34:40.971915
furosemide 40mg (ernest chemist),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VG0009OUT,2027-01-31,0,14.4,1.5384615384615385,0.0,2025-03-27 17:34:40.971915
lisinopril 10mg tab 98's nespril,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BG000PO,2024-09-30,0,0.8,15.25,0.0,2025-03-27 17:34:40.971915
lipitor atorvastatin 10mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LPDRZ000987,2025-01-31,0,10.8,7.888888888888889,0.0,2025-03-27 17:34:40.971915
amoxycillin 125mg/5ml susp 100ml teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,am000098ui,2023-09-30,0,2.0,1.125,0.0,2025-03-27 17:34:40.971915
k y jelly 82g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FGJH990OP,2023-09-30,0,56.0,1.0,0.0,2025-03-27 17:34:40.971915
omega 3 fish oil,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OMGDRZ000987,2023-09-30,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
vitamin c+zinc effervescent (bedita),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VPJHHHG7680LKO,2023-09-16,0,48.0,1.1818181818181819,0.0,2025-03-27 17:34:40.971915
azilex azithromycin 200mg/5ml 15ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MNHAZ009O,2026-04-30,0,53.0,1.162162162162162,0.0,2025-03-27 17:34:40.971915
vitamina c + zinco (powder),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NGJ0000PO,2023-09-30,0,2.0,1.3333333333333333,0.0,2025-03-27 17:34:40.971915
travomine 25,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TRAV0098IU,2023-09-12,0,6.0,1.1111111111111112,0.0,2025-03-27 17:34:40.971915
syringe,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XXDRZ000987,2027-09-30,20,1.0,3.0294117647058822,6.601941747572816,2025-03-29 08:01:28.738905
listeriine cool mint m/w 250ml ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DFG000988I,2023-09-07,0,24.0,1.0,0.0,2025-03-27 17:34:40.971915
azis-500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AX0009OIU,2023-09-06,0,15.0,1.3,0.0,2025-03-27 17:34:40.971915
optilube jelly sachet 2.7g singles,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DRZ000987,2024-08-28,0,0.2,6.6,0.0,2025-03-27 17:34:40.971915
frusemide  tab 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FR0098IU,2023-08-28,0,0.2,22.5,0.0,2025-03-27 17:34:40.971915
zestril 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZST00987,2025-08-31,0,10.8,12.0,0.0,2025-03-27 17:34:40.971915
moods condoms 3's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MOODRZ000987,2023-08-31,0,6.0,1.6379310344827587,0.0,2025-03-27 17:34:40.971915
medglobin syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BG0009OI,2022-08-28,0,32.0,1.0,0.0,2025-03-27 17:34:40.971915
prostacure 42 caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PMHGSM00987,2022-11-30,0,43.0,1.0,0.0,2025-03-27 17:34:40.971915
benylin children chesty cough 6yrs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BNHDRZ000987,2025-08-31,0,106.2,1.0416666666666667,0.0,2025-03-27 17:34:40.971915
bonjela ( adult),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BADRZ000987,2026-08-31,2,159.0,1.0,2.0,2025-03-27 17:34:40.971915
bonjela  junior gel 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BYDRZ000987,2027-08-31,2,142.0,1.0,2.0,2025-03-27 17:34:40.971915
ciprofloxacin cipro -denk 500mg tabs 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPOOIUR5,2025-08-31,1,93.6,1.175,0.851063829787234,2025-03-27 17:34:40.971915
alka-seltzer tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIPPPO09,2025-08-31,0,14.0,3.125,0.0,2025-03-27 17:34:40.971915
advil 200mg 24's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ADVDRZ000987,2024-08-31,0,130.0,1.0,0.0,2025-03-27 17:34:40.971915
flucona fluconazole denk 150mg cap 1's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FLYDRZ000987,2027-01-31,1,57.0,1.127659574468085,0.8867924528301887,2025-03-27 17:34:40.971915
lexsporin antibiotic powder 20g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LXDRZ000987,2027-10-31,3,61.2,1.0588235294117647,2.8333333333333335,2025-03-27 17:34:40.971915
bragg apple cider vinegar 473ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CAVDRZ000987,2025-08-22,2,168.0,1.0,2.0,2025-03-27 17:34:40.971915
procomil tablet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PRC00036524,2027-01-31,40,3.6,6.333333333333333,6.315789473684211,2025-03-29 01:09:25.182441
mucolex junior,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MUVDRZ000987,2025-02-28,0,42.0,1.0,0.0,2025-03-27 17:34:40.971915
prostacure tea ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,POUY0098,2022-08-22,0,30.0,1.0,0.0,2025-03-27 17:34:40.971915
linctus junior 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LNF9908U,2025-08-31,0,15.4,1.0555555555555556,0.0,2025-03-27 17:34:40.971915
chinese brush,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CVB00098U,2023-08-22,0,38.0,1.0,0.0,2025-03-27 17:34:40.971915
clarityne loratadine syrup 60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CV00097,2025-01-18,0,111.0,1.0,0.0,2025-03-27 17:34:40.971915
tagera forte secnidazole 2g 2's tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TGRDRZ000987,2027-08-31,20,18.0,1.26,15.873015873015873,2025-04-07 14:31:49.543344
benylin dry & night tabs 24hr cold/flu relief pack,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BNF009IU,2023-08-22,0,66.0,1.0,0.0,2025-03-27 17:34:40.971915
sinutab 15's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SDNDRZ000987,2023-08-22,0,63.0,1.0,0.0,2025-03-27 17:34:40.971915
umefluc 150mg 1's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,UMG999087,2024-08-22,0,25.0,1.0,0.0,2025-03-27 17:34:40.971915
acyclovir denk 5% cream 7 g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ACYDRZ000987,2026-10-22,2,50.0,1.0,2.0,2025-03-27 17:34:40.971915
seven seas caps 60's ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SSA009IO,2023-08-15,0,70.0,1.0,0.0,2025-03-27 17:34:40.971915
ascoryl syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SM00987032,2026-08-31,0,15.0,1.2,0.0,2025-03-27 17:34:40.971915
