PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,UNIT,QUANTITY LEFT,BASE PRICE LIST
lucozade can 330ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LC00098,2026-04-30,pc,2,19.5
rox energy drink,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BY000000987,2023-02-28,ml,0,8.0
ciprofloxacin 0.3% (epiciprin),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPSM00987,2023-04-07,vial,0,63.0
gyno daktarin miconazole 400mg pess 3's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,gy0009,2021-04-05,Tablet,0,92.0
duromine 30mg caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A8450,2022-10-31,gram,0,15.0
samalin junior cough syrup 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,sm00097,2026-09-30,ml,5,17.0
gloves s/s pair,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JH00098,2023-04-02,gram,0,2.0
gloves b/s,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,2023-04-02,gram,0,100.0
disposable gloves 1 pair,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,2027-04-30,pc,146,2.0
gloves,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GL000987,2021-04-02,Box,0,100.0
hot water bottle,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HTWAR0009,2023-04-01,gram,0,45.0
zinc oxide plaster adhesive 2inc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ST0009,2027-04-30,Piece,12,22.0
lisinopril 5mg exeter,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LSN009983,2023-02-28,pc,0,12.0
joy ointment,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JY0009898,2027-04-30,Tube,14,11.0
aboniki balm 25g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AB54443,2026-12-31,Container,8,11.0
bonnisan (himalaya) 120ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BN111190876,2026-04-30,ml,2,60.0
gentamycin 0.3% eye/ear drops 10ml genda,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20312G,2025-04-30,Bottle,0,6.0
amoxicillin / clavulanic acid (augmentin) 228mg susp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AG09887,2027-03-31,ml,4,126.0
soluble aspirin blister,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AS2011501,2026-11-30,Pack,3,29.8
giving set,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GS94125,2023-04-01,Piece,0,2.5
5ml syringe,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SY200098,2024-04-01,-,0,1.0
andrews liversalt 50's gsk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AND00098,2024-04-01,sachet,0,1.2
actifed comp.linctus/wet/dry cough,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ACT000098,2024-09-30,ml,0,50.0
hemoglobin test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HB0009,2025-09-29,-,0,45.0
nife - denk 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SC0009,2023-03-26,Strip,200,0.5
amoxicillin / clavulanic acid (augmentin) 625mg tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AUG000009,2027-09-30,gram,1,241.0
malaria antigen test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ML000975,2027-03-31,-,21,15.0
zanza vitamin e 400iu 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZN0000987,2027-02-28,pc,0,80.0
vitamin e 400iu  (healthlife),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VIE0009,2022-04-30,Milligram,0,40.0
seven seas jointcare supplex 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SST000987,2024-01-25,pc,0,160.0
atacand plus tab 16/12.5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATC8880,2025-03-31,Tab,0,510.0
atacand candesartan  plus 16/12.5mg tab 28's az,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATNY0009,2023-03-25,Tablet,0,7.9
atacand 8mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATB00009,2024-03-31,Tab,28,16.0
atacand 16mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AT000096,2024-01-31,Tab,0,17.0
acnelyse retinon cream 0.1% 20g abdilbrahim,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RET00087,2023-05-24,Tube,0,25.0
tadol tramadol 50mg cap 20's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TRA0000009,2027-03-24,Tablet,31,6.5
paracod tabs pr strips,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PAC00097,2025-03-31,Tab,3,8.1
cipromax 500mg tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPM00005,2023-03-23,Tablet,0,10.0
fenamol tablet 500/400mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FN0009,2024-05-31,Tablet,0,4.0
g. v .paint tncture,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GV00098,2023-03-31,ml,0,4.0
methylated spirit ecl 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MS000987,2025-03-31,ml,1,20.0
voltic water b/s,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VW000000P,2023-02-28,ml,0,4.5
optilube jelly 42g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPT000998,2024-03-31,Tube,0,18.0
whitfields ointment 40g dannex,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20111Q1,2026-09-28,Tube,2,16.2
viagra 100mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B458109,2027-03-31,Tab,2,253.0
teedar syrup 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TD222,2026-10-31,ml,8,20.0
fluconazole 150mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AA64922,2025-06-30,Tab,0,43.0
doreta tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D87923,2027-05-31,Tab,103,6.5
norvasc tab 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00014138,2021-04-30,Strip,0,6.3
atorvastatin 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,15688,2026-03-31,Strip,3,72.9
glucophage 500mg tabs 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,E201338,2025-05-31,Strip,0,65.0
diabetmine 1000mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BJ12570,2021-11-30,Strip,0,0.5
unidus condom,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OD003,2023-03-31,sachet,0,20.0
bare back condoms,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1902122316,2027-01-31,sachet,4,22.0
bumper condoms troge,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,14942-01,2022-02-28,sachet,0,3.0
sildenafil 50mg tab uk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,108806,2023-05-31,sachet,0,30.0
epilim tabs 200mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,8R013,2025-03-31,Strip,0,1.0
diazepam 5mg pr/strip,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A11538,2023-10-31,Strip,0,2.0
amoxycillin susp.,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AS205,2027-09-30,ml,2,10.5
mist mag. trisilicate 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Jknmmt008,2026-12-31,Bottle,6,7.0
demacot triple action 0.1% cream 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,9085,2027-03-31,Tube,5,42.0
optilube jelly 82g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,230919,2025-02-28,Tube,0,53.0
optilube 113g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,191218,2023-12-31,Tube,0,45.0
feldene,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B453105,2024-08-31,Capsule,0,6.0
arsumod pediatric combi pack,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CO6012G,2022-04-30,sachet,0,18.0
night nurse liquid,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0080230,2024-11-28,Bottle,0,156.0
aluminum hydroxide 500 mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Y02918,2022-01-31,Tablet,0,1.0
tcp liquid anticeptic 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CH282,2025-11-30,Bottle,0,124.2
inoxime 200mg tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AG11003,2022-05-31,Box,0,20.0
bells children cough syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,237Y1,2026-01-31,Bottle,1,50.0
mycolex miconazole 2% powder 50g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,R013K802,2024-10-31,Piece,0,30.0
nurofen syrup orange 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0990D1,2025-02-28,Bottle,0,78.0
rhizine(hayzine) tab 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A2Q222363988,2022-01-30,Strip,0,2.0
advaxime 500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,T0000254JKIO,2023-02-27,Box,0,70.0
advaxime 250mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RH292MKOIYT,2023-02-27,mg,0,40.0
alpha garlic capsules,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IU002KMKKOI,2025-02-28,Box,1,67.5
vitamin c syrup(bel),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RF558MKITR,2024-02-27,Box,0,10.0
nerve and bone liniment,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000JNHGF,2023-03-27,ml,0,17.0
borges olive oil m/s 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000TREW,2025-02-27,Bottle,0,68.0
amlodipine 5mg tablet 28's teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,852741YT,2026-11-30,Tablet,12,15.4
riker on 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000TYREW,2024-02-29,Tablet,0,8.0
artrifan 20/120 dispersible,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000963LKJ,2022-04-29,Piece,0,10.0
artrifan 20/120mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,000ppllkk,2023-01-29,Box,0,18.0
calamine ointment 60g dannex,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00000errtyu,2023-07-25,Tube,0,18.0
daraprim tablet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0000nmhyt,2023-02-26,Tablet,0,10.0
nose mask,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,003344y,2022-02-27,pc,0,2.0
novacold tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12345,2024-02-29,Strip,0,4.0
amiclox 500mg caps 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0403V,2023-03-01,pc,0,0.5
aria rapid test kit,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,F0516Q2D00,2024-05-24,sachet,23,35.0
plaster(rolled)4inch,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-02-24,Roll,0,14.0
plaster(rolled)2inch,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-02-24,Roll,0,12.0
plaster strips dis,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,01082018,2024-12-02,Strip,82,0.8
amlo-denk 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,24853,2022-05-01,Milligram,0,1.3
amlo-denk 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,2020008,2023-08-19,Milligram,0,75.0
amoxycillin caps 250mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402W,2023-02-01,sachet,0,8.0
wellman drink 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,moik22200kl,2025-02-28,ml,0,30.0
welch's fruit drink,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,987712lkj,2022-02-27,ml,0,8.0
daraprim tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00002548,2023-06-23,Tab,0,12.0
pr zinc pediatric 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XCV000009,2023-02-28,Strip,0,2.0
pr zinc 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XSAZ000005,2023-01-29,pc,0,1.0
exforge hct 5/160/12.5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XZS43789M,2027-02-27,Strip,6,106.0
zymax azithromycin 500mg tab 3's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,02541lko,2027-11-30,Tablet,11,32.0
mmt,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,02540009iuy,2023-01-31,ml,0,6.0
strepsils honey/lemon lozenges 16's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00909eetyu,2025-10-31,Pack,0,5.0
polygynax pess 12's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,909009st,2025-06-30,gram,1,186.0
metrolex-f metro/furazolidine 150mg /5ml susp 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,oo09o7p35,2026-05-28,Bottle,4,42.0
candid v6,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,oopio4rtyu,2025-01-31,pc,0,22.5
impressor caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,09904rthy,2023-03-31,pc,0,63.0
candid v3,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00036524,2022-09-30,pc,0,16.0
aciclovir 200mg tablet 25's ranbax,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00002445T,2027-12-31,Tablet,5,1.8
leishman,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPI000245P,2023-04-23,Bottle,0,12.0
zinc oxide plaster adhesive 3inc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IU002K,2025-02-16,Piece,1,35.0
 erotica 5th panel condoms 3',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ft0000065,2024-02-02,Pack,0,0.0
glibenil glibenclamide 5mg tab 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BJ09627,2025-08-31,Tablet,0,0.1
vitamin c without zinc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V65787,2023-02-17,Pack,0,25.0
vitamin c with zinc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VI5432,2024-02-17,Packet,0,40.0
valupak vitamin b complex 60 tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,L14140,2021-10-01,Pack,0,15.0
coartem tab 20/120 6's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KM176,2024-08-29,Tab,0,48.0
gen-m susp 60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,311D041,2023-10-01,Bottle,0,21.0
advaxone 1g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183051183,2021-11-01,vial,0,15.0
advaxime 750mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183211315,2021-11-01,vial,0,15.0
hydrocortisone 100mg inj 50's troge,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EM20025,2022-12-01,vial,0,4.0
omexet omeprazole 20mg cap 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0107W,2024-06-30,Tablet,0,39.0
nexium 10mg sachet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RDNN,2027-08-31,sachet,28,31.5
omeprazole tablet 20mg (advaprazole),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183121174,2023-11-30,gram,0,23.0
chocho tea,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0035,2021-03-17,Box,0,7.5
diagellates elixir  500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,04092,2025-01-08,Bottle,0,68.0
diagellates elixir  60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,03957,2024-09-20,Bottle,0,0.0
enterica (mampong) 330ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EN-20005,2022-05-20,ml,0,15.0
prostat 60  30 capsules,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PHP030,2026-07-31,gram,1,181.0
glucose instant energy 400gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1508W,2023-08-31,Milligram,0,9.0
aciclovir  lipsore cream 5% relon chem 2g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,803P,2025-05-31,Tube,3,45.0
mighty power 300ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DVL00110,2023-02-17,Bottle,0,15.0
mighty power 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,01,2022-01-01,Bottle,0,18.0
pr zinc plus kit 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,C02025H,2021-12-01,Pack,0,12.0
daktarin 15g tropical cream,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKB1N00,2021-10-01,Pack,0,32.0
daktacort miconazole/hc 2% cream 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJB4E00,2025-05-30,Tube,0,73.0
anan disposable face mask,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MA12323,2023-02-01,gram,0,2.0
"xylo acino 0,05% enfant",Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V15924F,2023-09-30,Pack,0,86.0
clotrimazole clotri denk 1% 20g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,3952,2027-09-30,Tube,3,82.5
abidec drops,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,020520,2021-11-01,Box,0,68.0
penicillin v125mg uk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEN1234,2022-10-01,Milligram,0,12.0
multinova syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J003,2022-12-01,Bottle,0,7.0
fluxacin flucloxacilin 250mg cap 500's ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1010W,2025-05-31,Tablet,2,8.0
perfectil plus caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEP2011,2024-01-01,Milligram,0,210.0
wormplex albendazole 400mg susp 20ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,W1803,2027-02-28,Bottle,20,21.0
corsodyl mint mouth wash,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,5149069,2025-06-30,Bottle,0,107.1
chlorpheniramine 4mg tab 1000's pharmanova,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0111U,2027-11-30,Tablet,176,4.0
listerine mouthwash 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-02-28,ml,2,82.0
gauze bandage b/s 6'' 15cm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20170710,2027-02-28,Bundle,22,3.0
gauze bandage 10cm x 5yds,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F23,2025-06-01,Roll,0,2.0
gauze bandage 7.5cm x 5yds,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17L05,2026-12-01,Roll,6,2.0
gauze bandage 15cm x 5m,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F24,2025-06-01,Roll,0,2.5
deep freeze gel b/s 100g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36120,2026-11-30,gram,0,96.0
betnovate bethametasone 0.1% cream 15g gsk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-02-01,Tube,0,30.0
deep heat rub oin 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LOT35937,2023-11-30,gram,0,14.0
paramol paracetamol 120mg/5ml syr 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,07V139,2023-06-01,Bottle,0,7.5
diclolex power heat gel 30g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19001,2025-11-30,gram,0,16.0
brufen susp.original,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1116770,2022-06-01,ml,0,60.0
nurifer junior syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,009363,2022-04-01,ml,5,45.0
onetouch select plus strips,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,4678900,2024-05-01,Piece,2,164.0
advaxime 500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183191004,2021-11-01,Pack,0,70.0
advaclav  875mg+125mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183131594,2020-11-01,Pack,0,60.0
lonart ds art/lumefantrine  80/480mg tab 6's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIAFM079,2023-07-01,Tablet,0,23.0
proximexa (cefuroxime) 125mg suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Gh232354,2023-02-01,gram,0,46.0
doxycycline 100mg caps 100's  tobinco,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0601W,2023-08-01,Tablet,0,0.5
zithromax azithromycin 200mg/5ml 15ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,004100,2026-03-31,Bottle,1,179.0
steriflow rl infusion 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1203477,2023-05-01,Bottle,0,8.0
folic acid 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,f098765,2025-11-30,gram,0,1.0
amino pep forte liquid e 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AFL1018,2023-06-17,Bottle,0,56.0
ritonic syrup 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,08V142,2024-01-31,ml,0,12.0
cororange syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0EL07077,2027-01-31,ml,2,28.0
dynewell tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0662450,2027-08-31,ml,66,2.0
ventolin syrup 100ml sugar free,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A530352,2021-07-01,Bottle,0,47.0
grison 12mg/5ml suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J002,2026-02-28,Bottle,0,21.0
salbutamol 4mg tab 500's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0202W,2025-02-28,Tablet,28,2.0
deep heat rub 67g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36470,2027-04-30,Tube,2,69.0
bendrofluazide 2.5mg tablet teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BA2316,2025-09-30,Tablet,0,392.0
e-pill,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AHT-24,2022-04-01,Pack,0,6.0
aspirin dispersible 75mg 100's teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,200895,2023-11-01,Tablet,0,6.2
amoksiclav 1g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KN99931,2026-04-30,,7,127.0
day and night nurse caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VJ9Y,2023-04-01,Strip,0,116.0
daonil l/s 5mg 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,9UX6D,2022-01-01,Tablet,0,1.5
gaviscon  double action,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,343456,2023-02-15,Milligram,0,60.0
magacid 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20037,2026-10-31,ml,0,22.5
easylife vitamin c effervescent 1000mg tab 20's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Lo279/6,2026-02-28,Tablet,0,59.0
tetanus 0.5ml/ml toxoid inj 5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0412219,2023-04-30,vial,0,17.0
anusol suppository,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BN1823,2025-01-31,gram,3,7.0
wellwoman drink 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,21052020,2023-09-30,Tin,0,18.0
tcp 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CH282,2024-08-01,Bottle,0,80.0
permoxyl amoxicilin 250mg cap 500's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402W,2025-02-28,Tablet,1,5.4
nifecard xl nifedipine 30mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KR4143AA,2027-03-31,Tablet,1,103.5
hydrogen peroxide(bells),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,543366,2021-02-15,ml,0,16.0
kalamina calamine lotion 200ml ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0608W,2027-06-01,Bottle,5,25.0
lactulose solution 300ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17200171,2025-03-31,ml,0,42.0
enamycin erythromycin 250mg tab 500's ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1209V,2023-04-30,Tablet,0,4.0
metronidazole 400mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,55432,2021-03-15,Tab,1,1.5
ascoryl sirop de vitamin c 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-135,2022-11-01,ml,0,12.0
naprosyn ec 500mg tab 100's atnas,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,2024-01-01,Tablet,0,5.3
codiovan 80/12 mg tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,2022-05-01,Tablet,0,120.0
codiovan 160/12. 5 mg tabs 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TEH39,2023-04-01,Tablet,0,144.0
imodium caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19fq072,2026-12-30,Satchet,0,42.0
nestrim co-trimoxazole 480mg tab ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402V,2023-02-28,Tablet,0,1.5
nucleo cmp forte cap 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,433215,2022-07-30,Tablet,0,2.6
robaxin tab 750mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,23RA,2024-08-31,Tab,8,5.4
advil migraine 200mg 50's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AK1036,2021-02-13,Milligram,0,2.0
polyfer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-165,2022-12-01,ml,0,8.0
advil,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,P9309A,2023-02-23,sachet,0,5.0
x'zole syrup bottle,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NL06B003,2022-09-30,Bottle,0,8.0
flucloxacin susp(fluxacin) 125mg/5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1905W,2026-12-31,ml,1,22.0
piriton chlorpheniramine 4mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WT2C,2027-02-28,Tablet,79,5.2
dalacin c caps 150mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B394602,2027-07-31,Strip,270,7.7
dyklo spray 60ml pack,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,K200419-316,2024-03-31,Bottle,0,84.0
glucose rapid test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11223344,2024-02-10,-,0,10.0
hbsag rapid test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012234,2024-02-29,-,0,15.0
typhoid igg/igm test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012341,2027-07-31,Pack,13,35.0
1st aid pregnancy test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,974474,2026-11-30,-,0,35.5
prostate test psa,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012344,2024-02-10,-,0,50.0
